date, pm25, pm10, o3, no2, so2, co
2018/12/4, 97, 67, 36, 22, 5, 17
2018/12/5, 90, 59, 26, 22, 4, 10
2018/12/6, 80, 50, 31, 17, 5, 7
2018/12/7, 70, 41, 27, 14, 4, 6
2018/12/8, 81, 46, 20, 15, 6, 8
2018/12/9, 42, 20, 19, 10, 3, 6
2018/12/10, 69, 39, 29, 12, 3, 10
2018/12/11, 68, 48, 28, 16, 3, 12
2018/12/12, 100, 66, 32, 18, 4, 10
2018/12/13, 91, 60, 14, 14, 4, 11
2018/12/14, 46, 26, 17, 9, 3, 6
2018/12/15, 68, 47, 28, 15, 4, 12
2018/12/16, 62, 45, 39, 18, 5, 9
2018/12/17, 105, 70, 41, 22, 4, 19
2018/12/18, 100, 74, 35, 22, 5, 13
2018/12/19, 64, 43, 23, 14, 4, 9
2018/12/20, 61, 37, 27, 14, 5, 7
2018/12/21, 111, 71, 30, 18, 4, 17
2018/12/22, 77, 57, 37, 21, 4, 17
2018/12/23, 137, 113, 44, 29, 6, 21
2018/12/24, 155, 107, 54, 30, 7, 21
2018/12/25, 109, 73, 31, 28, 6, 26
2018/12/26, 257, 214, 31, 24, 8, 50
2018/12/27, 81, 45, 19, 16, 3, 8
2018/12/28, 68, 48, 15, 14, 4, 8
2018/12/29, 104, 68, 18, 18, 5, 15
2018/12/30, 100, 74, 23, 18, 6, 10
2018/12/31, 60, 36, 19, 14, 3, 5
2018/7/2, 86, , , , , 
2018/7/3, 86, , , , , 
2018/7/4, 86, 48, 143, 16, 2, 14
2018/7/5, 86, 41, 58, 15, 1, 13
2018/7/6, 86, 47, 42, 15, 1, 7
2018/7/7, 86, 29, 34, 12, , 11
2018/7/8, 86, 21, 54, 11, 2, 10
2018/7/9, 54, 30, 43, 18, 5, 13
2018/8/16, 56, 23, 43, 12, , 12
2018/8/17, 82, 32, 44, 11, 1, 12
2018/8/18, 67, 26, 43, 11, 1, 12
2018/8/19, 64, 23, 45, 8, , 13
2018/8/20, 66, 23, 43, 9, , 13
2018/8/21, 52, 26, 36, 11, 1, 13
2018/8/25, 58, 34, 45, 13, , 9
2018/8/26, 70, 19, 33, 11, , 11
2018/8/27, 64, 36, 49, 12, , 15
2018/8/28, 71, 26, 39, 12, , 13
2018/8/29, 62, 29, 45, 13, 1, 14
2018/8/30, 58, 21, 28, 13, 1, 15
2018/4/3, 65, 46, 20, 9, 1, 8
2018/4/4, 95, 50, 29, 10, 1, 6
2018/4/5, 94, 55, 29, 12, 1, 8
2018/4/6, 85, 52, 23, 11, 1, 9
2018/4/7, 83, 54, 17, 10, 1, 10
2018/4/8, 88, 45, 25, 9, 1, 7
2018/4/9, 83, 43, 27, 10, 1, 6
2018/4/10, 93, 51, 27, 11, 1, 11
2018/4/11, 113, 87, 24, 15, 1, 14
2018/4/12, 222, 64, 30, 11, 1, 10
2018/4/13, 136, 50, 32, 14, 1, 10
2018/4/14, 75, 36, 22, 7, 1, 4
2018/4/15, 139, 57, 27, 11, 1, 9
2018/4/16, 109, 66, 30, 11, 1, 7
2018/4/17, 141, 58, 27, 11, 1, 8
2018/4/18, 98, 52, 20, 11, 1, 10
2018/4/19, 85, 34, 20, 9, 1, 8
2018/4/20, 109, 61, 42, 16, 1, 12
2018/4/21, 150, 56, 33, 11, 1, 8
2018/4/22, 99, 45, 30, 7, 1, 7
2018/4/23, 80, 32, 24, 8, 1, 4
2018/4/24, 111, 52, 29, 12, 1, 8
2018/4/25, 135, 52, 27, 9, 1, 6
2018/4/26, 88, 45, 32, 8, 3, 6
2018/4/27, 94, 54, 28, 13, 1, 7
2018/4/28, 90, 43, 31, 8, 1, 5
2018/4/29, 106, 52, 26, 10, 1, 8
2018/4/30, 151, 41, 22, 6, 1, 6
2018/5/1, 102, 46, 23, 8, 1, 6
2018/5/2, 90, 42, 14, 5, 1, 5
2018/5/3, 145, 52, 30, 13, 1, 9
2018/5/4, 127, 48, 31, 13, 1, 8
2018/5/5, 123, 50, 40, 15, 1, 9
2018/5/6, 108, 52, 31, 13, 1, 6
2018/5/7, 82, 18, 30, 12, 1, 3
2018/5/8, 86, 34, 30, 13, 1, 6
2018/5/9, 85, 25, 43, 14, 1, 4
2018/5/10, 122, 43, 41, 13, 1, 5
2018/5/11, 107, 45, 38, 18, 1, 8
2018/5/12, 115, 50, 41, 19, 1, 10
2018/5/13, 111, 37, 43, 10, 1, 7
2018/5/14, 97, 35, 43, 9, 1, 5
2018/5/15, 93, 32, 40, 13, 1, 6
2018/5/16, 124, 50, 67, 17, 1, 7
2018/5/17, 150, 55, 56, 15, 1, 6
2018/5/18, 107, 50, 45, 12, 1, 6
2018/5/19, 103, 44, 37, 10, 1, 4
2018/5/20, 123, 40, 35, 10, 1, 4
2018/5/21, 68, 19, 55, 7, 1, 3
2018/5/22, 113, 54, 46, 13, 1, 10
2018/5/23, 109, 49, 49, 11, 1, 9
2018/5/24, 141, 51, 40, 11, 1, 7
2018/5/25, 123, 61, 43, 8, 1, 8
2018/5/26, 114, 48, 43, 10, , 12
2018/5/27, 196, 67, 58, 14, , 14
2018/5/28, 134, 53, 63, 10, , 8
2018/5/29, 159, 58, 56, 12, , 13
2018/5/30, 121, 53, 48, 9, , 11
2018/5/31, 119, 53, 60, 11, , 11
2018/6/1, 131, 59, 77, 11, , 14
2018/6/2, 115, 59, 26, 6, , 15
2018/6/3, 109, 53, 70, 10, , 12
2018/6/4, 134, 43, 52, 10, , 13
2018/6/5, 94, 47, 61, 9, , 10
2018/6/6, 109, 51, 78, 9, , 11
2018/6/7, 132, 41, 65, 8, , 11
2018/6/8, 177, 38, 82, 9, , 11
2018/6/9, 103, 43, 65, 12, , 13
2018/1/9, 114, 99, 39, 28, 1, 8
2018/1/10, 182, 80, 39, 27, 1, 10
2018/1/11, 159, 47, 32, 21, 1, 
2018/1/12, 96, 78, 40, 24, 1, 
2018/1/13, 115, 126, 43, 33, 1, 
2018/1/14, 162, 58, 37, 20, 1, 
2018/1/15, 105, 82, 41, 28, 1, 
2018/1/16, 133, 117, 43, 30, 1, 19
2018/1/17, 147, 71, 37, 25, 1, 10
2018/1/18, 119, 66, 29, 20, 1, 9
2018/1/19, 114, 47, 24, 18, 1, 13
2018/1/20, 95, 43, 30, 17, 1, 10
2018/1/21, 89, 63, 34, 18, 1, 8
2018/1/22, 137, 78, 30, 27, 1, 14
2018/1/23, 126, 79, 28, 23, 1, 14
2018/1/24, 120, 51, 27, 17, 1, 6
2018/1/25, 125, 33, 17, 16, 1, 2
2018/1/26, 85, 62, 30, 21, 1, 13
2018/1/27, 119, 82, 38, 23, 1, 12
2018/1/28, 135, 40, 24, 18, 1, 6
2018/1/29, 186, 22, 15, 14, 1, 6
2018/1/30, 828, 16, 17, 13, 1, 3
2018/2/2, 103, 53, 28, 21, , 16
2018/2/3, 112, 62, 28, 28, 1, 13
2018/2/4, 123, 49, 29, 20, 1, 12
2018/2/5, 104, 41, 36, 19, 1, 9
2018/2/6, 90, 58, 31, 18, 1, 9
2018/2/7, 105, 55, 25, 24, 1, 14
2018/2/8, 109, 54, 24, 20, 1, 5
2018/2/9, 104, 29, 12, 18, 1, 5
2018/2/10, 95, 27, 22, 19, 1, 6
2018/2/11, 124, 46, 22, 19, 1, 12
2018/2/12, 104, 45, 24, 17, 1, 17
2018/2/13, 95, 49, 30, 20, 1, 12
2018/2/14, 100, 43, 30, 18, 1, 8
2018/2/15, 83, 56, 42, 21, 1, 8
2018/2/16, 171, 67, 43, 23, 1, 10
2018/2/17, 117, 36, 43, 11, 1, 4
2018/2/18, 80, 32, 31, 11, , 6
2018/2/19, 74, 34, 27, 10, , 6
2018/2/20, 75, 259, 21, 10, 3, 5
2018/2/21, 77, 43, 25, 12, 1, 7
2018/2/22, 93, 58, 22, 14, 1, 9
2018/2/23, 137, 50, 24, 13, 1, 5
2018/2/24, 135, 45, 20, 12, 1, 6
2018/2/25, 86, 40, 22, 11, 1, 8
2018/2/26, 89, 44, 27, 13, 1, 8
2018/2/27, 86, 54, 28, 14, 1, 10
2018/2/28, 102, 50, 27, 12, 1, 7
2018/3/1, 125, 55, 38, 17, 1, 
2018/3/2, 101, 67, 41, 17, 1, 
2018/3/3, 115, 55, 36, 13, 1, 1
2018/3/4, 109, 44, 32, 14, 1, 4
2018/3/5, 93, 50, 32, 15, 1, 7
2018/3/6, 92, 54, 31, 15, 1, 9
2018/3/7, 123, 58, 42, 15, 1, 10
2018/3/8, 132, 47, 26, 11, 1, 7
2018/3/9, 85, 49, 26, 11, 1, 8
2018/3/10, 76, 45, 29, 14, 1, 7
2018/3/11, 82, 56, 49, 18, 1, 10
2018/3/12, 102, 45, 27, 8, , 8
2018/3/15, 87, 42, 25, 10, 1, 
2018/3/16, 117, 52, 26, 13, 1, 
2018/3/17, 160, 66, 25, 17, 1, 
2018/3/18, 103, 44, 27, 13, 1, 
2018/3/19, 93, 49, 27, 13, 1, 
2018/3/20, 98, 60, 34, 16, 1, 
2018/3/21, 109, 69, 29, 15, 1, 
2018/3/22, 130, 56, 35, 15, 1, 
2018/3/23, 158, 63, 34, 14, 1, 
2018/3/24, 106, 54, 39, 15, 1, 
2018/3/25, 94, 46, 32, 12, 1, 
2018/3/26, 120, 50, 30, 9, 1, 3
2018/3/27, 97, 50, 28, 9, 1, 5
2018/3/28, 180, 52, 23, 9, 1, 4
2018/3/29, 93, 61, 25, 11, 1, 8
2018/3/30, 92, 47, 22, 9, 1, 5
2018/3/31, 113, 48, 26, 10, 1, 3
2017/10/8, 70, 19, 32, 9, 1, 8
2017/10/9, 67, 37, 35, 14, 1, 13
2017/10/10, 85, 43, 34, 13, 1, 11
2017/10/11, 89, 36, 29, 14, 1, 3
2017/10/12, 78, 30, 34, 12, 1, 2
2017/10/13, 73, 38, 26, 15, 1, 3
2017/10/14, 80, 36, 41, 13, 1, 4
2017/10/15, 83, 44, 42, 17, 1, 7
2017/10/16, 108, 38, 26, 14, 1, 4
2017/10/17, 74, 31, 30, 15, 1, 4
2017/10/18, 76, 53, 11, 20, 1, 9
2017/10/19, 98, 70, 26, 21, 1, 11
2017/10/20, 131, 44, 19, 17, 1, 12
2017/10/21, 106, 49, , 18, 1, 15
2017/10/22, 110, 45, , 17, 1, 14
2017/10/23, 101, 42, 32, 16, 1, 9
2017/10/24, 89, 39, 31, 14, , 8
2017/10/25, 78, 29, 36, 14, , 9
2017/10/26, 68, 35, 41, 15, 1, 8
2017/10/27, 82, 58, 55, 20, 1, 10
2017/10/28, 108, 71, 57, 21, 1, 11
2017/10/29, 123, 40, 43, 12, 2, 10
2017/10/30, 109, 37, 29, 12, 1, 8
2017/10/31, 95, 42, 25, 12, 1, 6
2017/11/1, 104, , , , , 
2017/11/3, 113, 47, 44, 17, 1, 12
2017/11/4, 106, 48, 21, 18, 2, 12
2017/11/5, 128, 43, 44, 17, 3, 18
2017/11/6, 96, 76, 62, 26, 1, 18
2017/11/7, 127, 87, 89, 28, 1, 15
2017/11/8, 164, 76, 58, 27, 1, 14
2017/11/9, 154, 72, 75, 28, 2, 24
2017/11/10, 136, 57, 66, 23, 1, 21
2017/11/11, 157, 75, 50, 25, 2, 23
2017/11/12, 135, 67, 31, 21, 1, 14
2017/11/13, 106, 44, 25, 17, 1, 
2017/11/14, 111, 41, 29, 16, 1, 
2017/11/15, 109, 80, 27, 22, 1, 
2017/11/16, 121, 66, 40, 25, 1, 
2017/11/17, 114, 89, 47, 28, 2, 
2017/11/18, 132, 89, 55, 29, 2, 
2017/11/19, 140, 65, 37, 22, 2, 19
2017/11/20, 122, 59, 46, 21, 1, 17
2017/11/21, 126, 53, 23, 22, 1, 11
2017/11/22, 182, 70, 37, 22, 2, 
2017/11/23, 352, 69, 44, 23, 1, 
2017/11/24, 183, 97, 50, 27, 1, 
2017/11/25, 131, 90, 55, 31, 2, 
2017/11/26, 146, 101, 43, 26, 1, 
2017/11/27, 145, 67, 45, 24, 1, 24
2017/11/28, 99, 101, 45, 34, 2, 20
2017/11/29, 176, 78, 45, 27, 1, 19
2017/11/30, 126, 75, 36, 24, 1, 17
2017/12/1, 105, 75, 37, 25, 1, 15
2017/12/2, 117, 96, 52, 31, 1, 18
2017/12/3, 150, 99, 57, 33, 1, 
2017/12/4, 154, 88, 27, 34, 1, 
2017/12/5, 189, 66, 52, 27, 1, 
2017/12/6, 123, 91, 56, 30, 1, 
2017/12/7, 147, 64, 28, 20, 1, 
2017/12/8, 146, 35, 20, 9, 1, 
2017/12/9, 102, 37, 32, 14, 1, 
2017/12/10, 70, 46, 35, 17, 1, 15
2017/12/11, 86, 52, 24, 21, 1, 14
2017/12/12, 90, 88, 38, 26, 1, 8
2017/12/13, 142, 76, 39, 30, 1, 12
2017/12/14, 125, 71, 31, 24, 1, 9
2017/12/15, 125, 54, 29, 18, 1, 2
2017/12/16, 138, 19, 6, 20, 1, 
2017/12/17, 84, 28, 18, 18, 1, 7
2017/12/18, 102, 45, 24, 22, 1, 10
2017/12/19, 117, 57, 29, 23, 1, 10
2017/12/20, 128, 75, 41, 25, 1, 20
2017/12/21, 141, , , , , 
2017/8/9, 94, 36, 46, 16, , 9
2017/8/10, 108, 40, 45, 16, , 7
2017/8/11, 102, 47, 26, 17, , 6
2017/8/12, 72, 19, 33, 12, , 8
2017/8/13, 87, 27, 48, 14, , 8
2017/8/14, 82, 17, 52, 10, , 8
2017/8/15, 79, 20, 68, 12, , 8
2017/8/16, 77, 20, 69, 11, , 7
2017/8/17, 86, 30, 73, 15, , 8
2017/8/18, 79, 25, 29, 11, , 7
2017/8/19, 85, 30, 47, 16, , 10
2017/8/20, 90, 30, 43, 16, , 6
2017/8/21, 87, 23, 43, 13, , 7
2017/8/22, 86, 29, 38, 15, , 9
2017/8/23, 103, 42, 38, 18, , 7
2017/8/24, 93, 27, 52, 15, , 9
2017/8/25, 88, 24, 46, 16, , 9
2017/8/26, 80, 22, 48, 14, , 9
2017/8/27, 113, 38, 59, 18, , 11
2017/8/28, 88, 18, 44, 11, , 8
2017/8/29, 91, 25, 37, 13, , 10
2017/8/30, 79, 22, 24, 12, , 8
2017/8/31, 68, 10, 14, 10, , 8
2017/9/1, 70, 13, 19, 11, , 8
2017/9/2, 81, 22, 31, 12, , 12
2017/9/3, 85, 20, 28, 15, , 11
2017/9/4, 81, 21, 33, 12, , 12
2017/9/5, 82, 26, 24, 13, , 12
2017/9/6, 81, 19, 33, 13, , 10
2017/9/11, 73, 22, 19, 12, , 8
2017/9/12, 74, 25, 37, 14, , 7
2017/9/13, 122, 59, 52, 20, , 8
2017/9/14, 109, 48, 57, 18, , 10
2017/9/15, 98, 37, 72, 13, , 9
2017/9/16, 99, 35, 76, 14, , 11
2017/9/17, 92, 32, 62, 11, , 9
2017/9/18, 87, 26, 41, 12, , 10
2017/9/19, 99, 60, 37, 16, , 12
2017/9/20, 102, 34, 49, 16, , 10
2017/9/21, 90, 29, 59, 14, , 8
2017/9/22, 91, 29, 31, 16, , 11
2017/9/23, 88, 24, 29, 14, , 10
2017/9/24, 75, 19, 18, 11, , 9
2017/9/25, 65, 13, 19, 7, , 7
2017/9/26, 68, 25, 20, 10, , 8
2017/9/27, 79, 26, 31, 9, , 9
2017/9/28, 97, 39, 36, 15, , 12
2017/9/29, 86, 23, 15, 15, , 10
2015/2/19, 1, 130, 4, 29, 10, 25
2015/2/22, 1, 297, 40, 24, 8, 13
2021/8/2, , 24, 40, , 1, 10
2021/8/3, , 27, 37, , 3, 10
2021/8/4, , 29, 26, , 2, 10
2021/8/5, , 25, 20, , 1, 10
2021/8/6, , 38, 28, , 1, 10
2021/8/7, , 25, 26, , 1, 9
2021/8/8, , 29, 27, , 1, 9
2021/7/2, , 20, 20, , 3, 4
2021/7/3, , 36, 12, , 6, 4
2021/7/4, , 20, 31, , 3, 2
2021/7/5, , 18, 26, , 5, 5
2021/7/6, , 22, 22, , 6, 3
2021/7/7, , 14, 8, , 4, 3
2021/7/8, , 11, , , 3, 4
2021/7/9, , 17, , , 2, 4
2021/7/10, , 18, , , 8, 5
2021/7/11, , 25, , , 5, 4
2021/7/12, , 17, , , 3, 5
2021/7/13, , 16, , , 5, 4
2021/7/14, , 25, , , 5, 4
2021/7/15, , 20, , , 3, 7
2021/7/16, , 37, , , 3, 6
2021/7/17, , 23, , , , 
2021/7/19, , 32, , , 4, 4
2021/7/20, , 30, , , 4, 6
2021/7/21, , 39, , , 6, 4
2021/7/22, , 31, , , 4, 4
2021/7/23, , 37, , , 3, 4
2021/7/24, , 38, , , 5, 9
2021/7/25, , 45, , , 4, 5
2021/7/26, , 30, , , 4, 4
2021/7/27, , 33, , , 4, 4
2021/7/28, , 26, , , 5, 4
2021/7/29, , 24, , , 6, 6
2021/7/30, , 39, , , , 
2021/7/31, , 32, 25, , , 8
2021/8/1, , 33, 44, , 1, 9
2021/6/2, , 41, 28, , 6, 5
2021/6/3, , 30, 32, , 6, 5
2021/6/4, , 25, 40, , 5, 4
2021/6/5, , 18, 55, , 6, 6
2021/6/6, , 30, 57, , 5, 5
2021/6/7, , 25, 42, , 6, 4
2021/6/8, , 21, 67, , 8, 6
2021/6/9, , 42, 45, , 6, 4
2021/6/10, , 33, 38, , 5, 4
2021/6/11, , 36, 30, , 6, 4
2021/6/12, , 43, 27, , 3, 3
2021/6/13, , 32, , , , 
2021/6/18, , 23, 24, , 3, 3
2021/6/19, , 19, 8, , 2, 5
2021/6/20, , 21, 24, , 7, 4
2021/6/21, , 25, 26, , 4, 4
2021/6/22, , 19, 18, , 2, 4
2021/6/23, , 84, 14, , 7, 7
2021/6/24, , 28, 38, , 4, 8
2021/6/25, , 39, 20, , 6, 3
2021/6/26, , 20, 13, , 2, 3
2021/6/27, , 19, 10, , 3, 2
2021/6/28, , 9, 10, , 2, 3
2021/6/29, , 14, 14, , 4, 4
2021/6/30, , 14, 35, , 4, 4
2021/7/1, , 26, 13, , 6, 7
2021/5/2, , 18, 34, , 5, 3
2021/5/3, , 18, 39, , 4, 4
2021/5/4, , 32, 20, , 4, 10
2021/5/5, , 47, , , , 
2021/5/12, , 32, 38, , 3, 4
2021/5/13, , 32, 41, , 3, 4
2021/5/14, , 24, 41, , 5, 4
2021/5/15, , 23, 49, , 6, 6
2021/5/16, , 29, 30, , 5, 4
2021/5/17, , 30, 34, , 4, 4
2021/5/18, , 29, 36, , 3, 4
2021/5/19, , 32, 35, , 5, 3
2021/5/20, , 19, 49, , 7, 7
2021/5/21, , 38, 54, , 5, 7
2021/5/22, , 40, 18, , 6, 5
2021/5/23, , 42, 57, , 6, 3
2021/5/24, , 29, 54, , 7, 6
2021/5/25, , 34, 54, , 6, 7
2021/5/26, , 44, 66, , 6, 9
2021/5/27, , 47, 60, , 6, 6
2021/5/28, , 45, 47, , 4, 5
2021/5/29, , 35, 43, , 6, 5
2021/5/30, , 40, 48, , 6, 4
2021/5/31, , 42, 43, , 6, 5
2021/6/1, , 39, 37, , 7, 5
2021/4/1, , 87, 11, , 9, 10
2021/4/16, , 30, 34, , 7, 6
2021/4/17, , 30, 32, , 5, 6
2021/4/18, , 23, 32, , 5, 6
2021/4/19, , 29, 29, , 6, 6
2021/4/20, , 28, 30, , 7, 6
2021/4/21, , 39, 31, , 7, 9
2021/4/22, , 34, 25, , 5, 7
2021/4/23, , 27, 20, , 5, 6
2021/4/24, , 24, 30, , 7, 7
2021/4/25, , 33, 43, , 7, 6
2021/4/26, , 26, 32, , 6, 7
2021/4/27, , 29, 33, , 9, 6
2021/4/28, , 33, 29, , 7, 6
2021/4/29, , 24, 28, , 6, 5
2021/4/30, , 23, 27, , 6, 5
2021/5/1, , 24, 14, , 7, 4
2021/3/1, , 26, 20, , 6, 6
2021/1/6, , 37, 32, 20, 3, 4
2021/1/7, , 44, 20, 26, 5, 12
2021/1/8, , 56, 30, 32, 6, 17
2021/1/9, , 62, 28, 35, 8, 12
2021/1/10, , 41, 19, 18, 5, 7
2021/1/11, , 21, 22, 12, 3, 5
2021/1/12, , 38, 23, 18, 6, 8
2021/1/13, , 35, 18, 19, 5, 6
2021/1/14, , 52, 18, 31, 6, 14
2020/10/2, , 56, 18, 21, 3, 3
2020/10/3, , 51, 18, 21, 3, 3
2020/10/4, , 24, , , , 
2020/10/8, , 46, , , , 
2020/10/9, , 71, , , , 
2020/10/11, , 45, , , , 
2020/10/12, , 32, , , , 
2020/10/13, , 46, , , , 
2020/10/14, , 33, 24, , 1, 2
2020/10/15, , 32, 64, , 3, 6
2020/10/16, , 28, 39, , 3, 4
2020/10/17, , 14, 17, , 3, 2
2020/10/19, , 33, 53, , 4, 3
2020/10/20, , 52, 32, , 3, 6
2020/12/1, , 37, 33, 29, 6, 8
2020/12/2, , 10, 5, 24, 5, 5
2020/12/3, , 37, 30, 22, 6, 8
2020/12/4, , 37, 23, 22, 7, 7
2020/12/5, , 15, 13, 17, 5, 5
2020/12/6, , 17, 15, 15, 5, 4
2020/12/7, , 30, 8, 21, 4, 9
2020/12/8, , 30, 10, 27, 6, 7
2020/12/9, , 33, 22, 30, 3, 8
2020/12/10, , 50, 30, 36, 6, 14
2020/12/11, , 29, 22, 20, 4, 6
2020/12/12, , 36, 22, 27, 6, 13
2020/12/13, , 47, 21, 30, 6, 15
2020/12/14, , 31, 19, 22, 4, 9
2020/12/15, , 40, 22, 22, 6, 9
2020/12/16, , 35, 16, 21, 6, 8
2020/12/17, , 40, 20, 21, 6, 10
2020/12/18, , 37, 26, 23, 5, 5
2020/12/19, , 49, 26, 25, 8, 12
2020/12/20, , 51, 30, 35, 7, 20
2020/12/21, , 87, 45, 35, 7, 31
2020/12/22, , 58, 30, 35, 6, 15
2020/12/23, , 57, 23, 36, 6, 13
2020/12/24, , 57, 22, 34, 7, 14
2020/12/25, , 65, 32, 35, 7, 16
2020/12/26, , 61, 35, 29, 6, 13
2020/12/27, , 51, 25, 30, 2, 12
2020/12/28, , 52, 34, 34, 4, 11
2020/12/29, , 65, 36, 42, 6, 15
2020/12/30, , 53, 28, 30, 8, 8
2020/12/31, , 67, 22, 20, 5, 9
2021/1/1, , 23, 29, 18, 4, 6
2021/1/2, , 69, , 45, 7, 29
2020/7/2, , 30, 44, , 1, 5
2020/7/3, , 47, 35, , 2, 4
2020/7/4, , 53, 40, , 2, 2
2020/7/5, , 42, 47, , 3, 3
2020/7/6, , 42, 62, , 2, 3
2020/7/7, , 37, 42, , 2, 4
2020/7/8, , 29, 17, , 2, 4
2020/7/9, , 25, 30, , 1, 5
2020/7/10, , 40, 27, , 2, 2
2020/7/11, , 15, 32, , 2, 1
2020/7/12, , 36, 25, , , 3
2020/7/13, , 18, 58, , 1, 4
2020/7/14, , 30, 34, , 3, 2
2020/7/15, , 21, 42, , 4, 7
2020/7/16, , 37, 4, , 2, 7
2020/7/17, , 31, , , , 
2020/7/20, , 49, 47, , 3, 3
2020/7/21, , 41, 12, , 2, 1
2020/7/22, , 28, 31, , 2, 5
2020/7/23, , 63, 33, , 5, 6
2020/7/24, , 43, 13, , 3, 3
2020/7/25, , 18, , , , 
2020/7/28, , 22, 35, , 2, 4
2020/7/29, , 37, 10, , , 6
2020/7/30, , 28, 21, , 3, 4
2020/7/31, , 23, 6, , 2, 4
2020/8/1, , 23, 30, , 2, 2
2020/8/2, , 23, 27, , 1, 2
2020/8/3, , 14, 30, 5, 1, 4
2020/8/4, , 23, 36, 10, 3, 4
2020/8/5, , 25, 34, 9, 1, 3
2020/8/6, , 28, 32, 7, , 3
2020/8/7, , 33, 26, 7, 3, 4
2020/8/8, , 30, 20, 7, 2, 3
2020/8/9, , 32, 16, 9, 4, 2
2020/8/10, , 21, 25, 8, 2, 4
2020/8/11, , 19, 18, 10, 2, 5
2020/8/12, , 33, 22, 6, 5, 4
2020/8/13, , 22, 19, 5, 1, 3
2020/8/14, , 20, 34, 6, 3, 4
2020/8/15, , 21, 31, 7, 2, 3
2020/8/16, , 33, 28, 7, 1, 2
2020/8/17, , 20, 22, 9, 3, 3
2020/8/18, , 29, 16, 10, 3, 4
2020/8/19, , 22, , 28, 4, 4
2020/8/20, , 23, , , , 
2020/8/23, , 25, 35, 1, 1, 4
2020/8/24, , 23, 30, 2, 2, 3
2020/8/25, , 22, 21, 4, , 3
2020/8/26, , 25, 18, 6, 1, 2
2020/8/27, , 20, 11, 5, 1, 3
2020/8/28, , 14, 1, 3, 2, 2
2020/8/29, , 22, , , , 
2020/8/31, , 18, 20, 4, , 4
2020/9/1, , 19, 31, 4, , 3
2020/9/2, , 22, 48, 6, 1, 4
2020/9/3, , 32, 7, 5, 3, 3
2020/9/4, , 26, , , , 
2020/9/6, , 26, 21, 6, 3, 3
2020/9/7, , 13, 20, 7, 2, 4
2020/9/8, , 19, 28, 7, , 4
2020/9/9, , 23, 19, 6, 2, 3
2020/9/10, , 24, 25, 9, 3, 5
2020/9/11, , 22, 25, 10, 2, 4
2020/9/12, , 19, 31, 8, , 4
2020/9/13, , 28, 25, 8, , 3
2020/9/14, , 25, 26, 8, 1, 4
2020/9/15, , 27, 29, 9, 1, 4
2020/9/16, , 28, 29, 7, 2, 3
2020/9/17, , 27, 15, 3, 1, 1
2020/9/18, , 14, , , , 
2020/9/21, , 25, 24, 6, 1, 4
2020/9/22, , 39, 30, 12, , 7
2020/9/23, , 32, 14, 4, , 3
2020/9/24, , 3, , , , 
2020/9/30, , 32, 29, 20, 2, 4
2020/10/1, , 35, 38, 20, 2, 9
2020/4/1, , 44, 35, 8, 2, 3
2020/4/5, , 36, 30, 4, 4, 1
2020/4/20, , 23, 30, , , 1
2020/5/23, , 18, 29, , , 
2020/6/3, , 45, 39, , 2, 3
2020/6/26, , 22, 16, , 1, 3
2020/6/27, , 35, 30, , , 
2020/6/28, , 44, 29, , , 3
2020/6/29, , 30, 48, , 1, 3
2020/6/30, , 41, 51, , 2, 4
2020/7/1, , 27, 40, , , 5
2020/1/1, , 72, 9, 6, 4, 4
2020/1/4, , 32, 27, 3, 2, 7
2020/1/8, , 54, 35, 2, 2, 8
2020/3/16, , 36, 45, 5, 2, 2
2020/3/23, , 37, 34, 7, 3, 3
2019/11/15, , 41, 6, 26, 4, 8
2019/11/16, , 19, 26, 16, , 4
2019/11/28, , 39, 25, 13, 2, 6
2019/8/22, , 20, 48, 8, 2, 3
2019/5/29, , 41, 40, 6, 1, 4
2019/5/30, , 43, 42, 7, 6, 6
2019/5/31, , 82, 45, 10, 5, 8
2019/1/1, , 149, 1, 21, 6, 36
2019/1/6, , 19, 20, 10, 3, 5
2018/10/2, , 32, 20, 11, 2, 9
2018/10/3, , 38, 20, 11, 1, 9
2018/10/4, , 27, 20, 9, 1, 9
2018/10/5, , 29, 26, 10, 2, 9
2018/10/6, , 33, 27, 11, 2, 9
2018/10/7, , 23, 26, 9, 2, 2
2018/10/8, , 23, 26, 9, 2, 2
2018/10/9, , 17, 23, 8, 1, 3
2018/10/10, , 21, 23, 9, 1, 5
2018/10/11, , 47, 32, 12, 1, 7
2018/10/12, , 48, 33, 13, 2, 5
2018/10/13, , 35, 35, 10, 4, 6
2018/10/14, , 31, 44, 10, 3, 5
2018/10/15, , 27, 23, 8, 1, 2
2018/10/16, , 25, 11, 8, 3, 2
2018/7/10, , 40, 49, 14, 2, 12
2018/7/11, , 34, 55, 11, 1, 9
2018/7/12, , 41, 36, 18, 1, 15
2018/7/13, , 50, 56, 15, 1, 14
2018/7/14, , 49, 42, 17, 1, 15
2018/7/17, , 38, 58, 14, 1, 6
2018/7/18, , 27, 89, 14, 1, 17
2018/7/19, , 49, 96, 16, 1, 15
2018/7/20, , 42, 73, 12, , 12
2018/7/21, , 33, 63, 14, , 14
2018/7/22, , 34, 62, 15, 1, 13
2018/7/23, , 62, 99, 18, 1, 14
2018/7/24, , 36, 93, 10, , 11
2018/7/25, , 132, 94, 18, , 15
