date, pm25, pm10, o3, no2, so2, co
2014/9/25, , 27, 26, 18, 3, 8
2014/9/26, , 27, 30, 17, 3, 8
2014/9/27, , 31, 33, 22, 3, 13
2014/9/28, , 41, 28, 16, 2, 7
2014/9/29, , 29, 22, 16, 2, 8
2014/9/30, , 31, 12, 19, 3, 5
2014/10/1, , 35, 17, 17, , 10
2014/4/2, , 40, 27, 30, 5, 9
2014/4/3, , 43, 25, 24, 4, 7
2014/4/4, , 39, 43, 31, 5, 9
2014/4/5, , 40, 32, 30, 4, 7
2014/4/6, , 47, 26, 25, 4, 8
2014/4/7, , 43, 28, 22, 3, 6
2014/4/8, , 36, 36, 17, 3, 4
2014/4/9, , 52, 41, 22, 3, 6
2014/4/10, , 49, 19, 30, 4, 6
2014/4/11, , 55, , , , 
2014/4/17, , 47, 23, 15, 3, 4
2014/4/18, , 25, 32, 17, 4, 5
2014/4/19, , 31, 35, 15, 3, 5
2014/4/20, , 36, 35, 17, 3, 6
2014/4/21, , 35, 33, 22, 4, 8
2014/4/22, , 48, 48, 23, 5, 7
2014/4/23, , 48, 31, 19, 4, 6
2014/4/24, , 38, 20, 19, 4, 6
2014/4/25, , 28, 28, 22, 4, 5
2014/4/26, , 34, 27, 23, 4, 7
2014/4/27, , 44, 24, 18, 4, 5
2014/4/28, , 25, 32, 18, 4, 6
2014/4/29, , 31, 32, 22, 4, 6
2014/4/30, , 39, 29, 19, 4, 6
2014/5/1, , 45, 25, 14, 4, 4
2014/5/2, , 27, 19, 15, 4, 5
2014/5/3, , 32, 9, 16, 4, 5
2014/5/4, , 33, , , , 
2014/5/15, , 44, 34, 13, 3, 4
2014/5/16, , 25, 28, 24, 4, 6
2014/5/17, , 37, , 2, , 1
2014/5/20, , 52, 47, 32, 4, 8
2014/5/21, , 53, 39, 21, 4, 6
2014/5/22, , 51, 35, 19, 3, 4
2014/5/23, , 42, , 1, 1, 
2014/5/25, , 43, 6, 47, 3, 9
2014/5/26, , 44, 7, 38, 3, 7
2014/5/27, , 38, 4, 34, 4, 6
2014/5/28, , 22, 32, 10, 1, 6
2014/5/29, , 26, 17, 10, 4, 6
2014/5/30, , 17, 39, 15, 3, 8
2014/5/31, , 28, 35, 15, 3, 7
2014/6/1, , 21, 34, 16, 2, 7
2014/6/2, , 28, 41, 15, 2, 7
2014/6/3, , 37, 41, 13, 2, 6
2014/6/4, , 29, 37, 12, 3, 6
2014/6/5, , 36, 45, 15, 2, 7
2014/6/6, , 34, 33, 20, 3, 8
2014/6/7, , 33, 40, 16, 3, 7
2014/6/8, , 29, 39, 11, 2, 5
2014/6/9, , 20, 31, 11, 3, 6
2014/6/10, , 24, 37, 12, 3, 6
2014/6/11, , 23, 45, 12, 3, 6
2014/6/12, , 29, 53, 11, 3, 6
2014/6/13, , 30, 75, 16, 4, 9
2014/6/14, , 36, 59, 16, 4, 8
2014/6/15, , 37, 62, 17, 3, 8
2014/6/16, , 29, 43, 14, 2, 7
2014/6/17, , 16, 36, 15, 2, 7
2014/6/18, , 38, 48, 16, 2, 8
2014/6/19, , 31, 40, 13, 2, 7
2014/6/20, , 25, 25, 13, 2, 7
2014/6/21, , 18, 30, 13, 2, 7
2014/6/22, , 24, 26, 9, 3, 5
2014/6/23, , 17, 17, 10, 3, 8
2014/6/24, , 19, 29, 15, 3, 9
2014/6/25, , 33, 26, 10, 2, 6
2014/6/26, , 14, 21, 14, 3, 7
2014/6/28, , 21, 37, 14, 3, 8
2014/6/29, , 19, 27, 9, 2, 6
2014/6/30, , 20, 19, 10, 2, 7
2014/7/1, , 42, 19, 10, 3, 6
2014/1/2, , 43, 18, 21, 4, 21
2014/1/3, , 45, 21, 18, 3, 11
2014/1/4, , 30, 19, 27, 4, 21
2014/1/5, , 52, 19, 22, 3, 14
2014/1/6, , 30, 12, 34, 5, 23
2014/1/7, , 59, 24, 23, 2, 8
2014/1/8, , 44, 6, 32, 5, 20
2014/1/9, , 56, 21, 28, 4, 16
2014/1/10, , 50, 18, 35, 6, 19
2014/1/11, , 55, 8, 27, 4, 15
2014/1/12, , 40, 13, 27, 3, 17
2014/1/13, , 36, 22, 27, 5, 27
2014/1/14, , 48, 29, 29, 4, 18
2014/1/15, , 46, 18, 35, 4, 21
2014/1/16, , 55, 22, 31, 4, 11
2014/1/17, , 39, 34, 37, 6, 23
2014/1/18, , 57, 33, 45, 5, 20
2014/1/19, , 62, 40, 44, 4, 26
2014/1/20, , 65, 37, 41, 4, 18
2014/1/21, , 62, 34, 37, 4, 15
2014/1/22, , 55, 43, 36, 4, 12
2014/1/23, , 55, 33, 44, 5, 16
2014/1/24, , 61, 38, 38, 5, 15
2014/1/25, , 53, 55, 44, 5, 18
2014/1/26, , 66, 39, 37, 3, 17
2014/1/27, , 49, 40, 32, 1, 8
2014/1/28, , 55, 23, 29, 5, 10
2014/1/29, , 45, 26, 28, 5, 10
2014/1/30, , 42, 49, 33, 5, 13
2014/1/31, , 51, 30, 30, 5, 9
2014/2/1, , 43, 23, 33, 6, 14
2014/2/2, , 51, , 42, 8, 14
2014/2/3, , 46, , , , 
2014/2/5, , 39, 28, 30, 5, 13
2014/2/6, , 50, 32, 25, 4, 9
2014/2/7, , 44, 35, 29, 4, 10
2014/2/8, , 46, 36, 31, 5, 14
2014/2/9, , 46, 52, 36, 6, 18
2014/2/10, , 51, 45, 41, 5, 17
2014/2/11, , 55, 33, 40, 6, 13
2014/2/12, , 56, 3, 39, 7, 7
2014/2/13, , 41, , , , 
2014/2/20, , 79, 33, 38, 6, 10
2014/2/21, , 44, 39, 43, 6, 16
2014/2/22, , 69, 34, 34, 7, 14
2014/2/23, , 71, 32, 28, 5, 8
2014/2/24, , 39, 30, 28, 5, 8
2014/2/25, , 45, 26, 32, 5, 11
2014/2/26, , 55, , , , 
2014/3/12, , 34, 42, 33, 5, 9
2014/3/13, , 47, 35, 33, 6, 11
2014/3/14, , 53, 16, 31, 6, 10
2014/3/15, , 49, 21, 22, 5, 7
2014/3/16, , 34, 24, 18, 4, 6
2014/3/17, , 31, 29, 17, 4, 5
2014/3/18, , 61, 23, 24, 4, 6
2014/3/19, , 46, 20, 21, 4, 7
2014/3/20, , 35, 30, 26, 9, 9
2014/3/21, , 46, , , , 
2014/3/22, , 37, 11, 19, 3, 6
2014/3/23, , 30, 31, 22, 4, 10
2014/3/24, , 39, 31, 33, 6, 11
2014/3/25, , 46, 27, 29, 5, 8
2014/3/26, , 42, 24, 20, 4, 5
2014/3/27, , 36, 25, 19, 4, 5
2014/3/28, , 35, 30, 21, 4, 6
2014/3/29, , 35, 33, 28, 4, 8
2014/3/30, , 52, 33, 14, 3, 4
2014/3/31, , 38, 33, 27, 4, 8
2014/4/1, , 40, 28, 21, 4, 7
2021/8/2, , , 44, , 1, 
2021/8/3, , , 41, , 1, 
2021/8/4, , , 39, , 1, 
2021/8/5, , , 29, , 1, 
2021/8/6, , , 19, , 2, 
2021/8/7, , , 31, , 10, 
2021/8/8, , , 27, , 2, 
2021/8/9, , , 29, , 1, 
2021/8/10, , , 25, , , 
2021/8/11, , , 30, , , 
2021/8/12, , , 29, , , 
2021/8/13, , , 35, , , 
2021/8/14, , , 38, , , 
2021/8/15, , , 33, , , 
2021/8/16, , , 26, , , 
2021/8/17, , , 33, , , 
2021/8/18, , , 41, , , 
2021/8/19, , , 47, , , 
2021/8/20, , , 35, , , 
2021/8/21, , , 31, , , 
2021/8/22, , , 22, , , 
2021/8/23, , , 21, , , 
2021/8/24, , , 17, , , 
2021/7/16, , , 27, , 1, 
2021/7/17, , , 23, , , 
2021/7/18, , , 26, , , 
2021/7/19, , , 32, , , 
2021/7/20, , , 46, , 2, 
2021/7/21, , , 25, , , 
2021/7/22, , , 27, , 1, 
2021/7/23, , , 37, , , 
2021/7/24, , , 57, , 1, 
2021/7/25, , , 44, , , 
2021/7/26, , , 37, , 1, 
2021/7/27, , , 29, , , 
2021/7/28, , , 37, , , 
2021/7/29, , , 27, , 1, 
2021/7/30, , , 28, , 1, 
2021/7/31, , , 26, , , 
2021/8/1, , , 44, , , 
2021/6/17, , , 37, , 1, 
2021/5/11, , , 27, , 2, 
2021/5/24, , , 74, , 3, 
2021/1/5, , , 37, , 4, 
2020/10/7, , , 34, , 3, 3
2020/10/11, , , 44, , 2, 4
2020/11/13, , , 63, , 4, 
2020/11/14, , , 3, , 4, 
2020/11/23, , , 20, , 5, 
2020/11/24, , , 53, , 9, 
2020/11/25, , , 44, , 6, 
2020/11/26, , , 45, , 7, 
2020/11/27, , , 48, , 5, 
2020/11/28, , , 35, , 6, 
2020/11/29, , , 37, , 4, 
2020/11/30, , , 43, , 3, 
2020/12/20, , , 51, , 7, 
2020/12/21, , , 34, , 6, 
2020/12/22, , , 27, , 7, 
2020/12/23, , , 25, , 7, 
2020/12/24, , , 35, , 6, 
2020/7/13, , , 56, , 2, 4
2020/7/26, , , 42, , 3, 3
2020/8/8, , , 24, , 3, 3
2020/8/15, , , 32, , 2, 3
2020/8/22, , , 42, , 2, 3
2020/8/30, , , 14, , 3, 3
2020/9/5, , , 22, , 3, 3
2020/9/20, , , 22, , 3, 3
2020/9/29, , , 22, , 3, 3
2020/4/1, , , 38, 13, , 2
2020/4/5, , , 33, 6, , 13
2020/4/20, , , 32, 4, , 
2020/1/8, , , 36, , 1, 5
2020/3/7, , , 44, 15, , 3
2020/3/16, , , 45, 9, , 4
2020/3/25, , , 71, 15, 1, 3
2019/12/14, , , , , 1, 
2019/7/19, , , 65, , 8, 10
2019/7/20, , , 38, , 6, 8
2019/7/21, , , 65, , 9, 10
2019/7/22, , , 74, , 10, 12
2019/7/23, , , 68, , 10, 14
2019/7/24, , , 56, , 10, 12
2019/7/25, , , 78, , 10, 10
2019/7/26, , , 60, , 10, 14
2019/7/27, , , 60, , 10, 14
2019/7/28, , , 18, , 9, 11
2019/7/29, , , 129, , 12, 17
2017/4/3, , , 15, 13, 3, 6
2017/4/10, , , 18, 15, 3, 7
2017/4/18, , , 21, 19, 4, 7
2017/4/24, , , 21, 11, 2, 5
2017/1/3, , , 17, 56, 5, 29
2017/1/15, , , 18, 18, 4, 7
2017/1/23, , , 23, 24, 4, 8
2017/1/30, , , 20, 16, 4, 8
2017/2/7, , , 3, 46, 8, 27
2017/3/12, , , 9, 22, 4, 11
2017/3/27, , , 27, 17, 3, 6
2017/3/30, , , 24, 14, 1, 6
2016/10/28, , , 33, 12, 3, 7
2016/11/18, , , 20, 39, 3, 24
2016/12/3, , , 5, 13, 3, 9
2016/12/13, , , 26, 39, 3, 28
2015/10/2, , , 33, 15, 4, 9
2015/10/23, , , 5, 9, 4, 11
2015/10/25, , , 2, 19, 11, 20
2015/10/28, , , 16, 15, 5, 10
2015/10/29, , , 13, 13, 5, 10
2015/11/19, , , 33, 24, 5, 13
2015/4/15, , , 28, 12, 4, 5
2015/5/14, , , 43, 16, 2, 5
2015/5/26, , , 26, 12, 2, 4
2015/1/1, , , 28, 19, 4, 13
2014/11/24, , , 3, 33, 5, 16
2014/8/17, , , 20, 19, 2, 8
2014/8/26, , , 31, 10, 2, 6
2014/9/7, , , 25, 9, 2, 8
2014/4/16, , , 26, 12, 3, 4
2014/5/14, , , 38, 16, 3, 5
2014/5/19, , , 28, 40, 6, 9
2014/5/24, , , 12, 46, 2, 8
2014/6/27, , , 37, 11, 2, 6
2014/1/1, , , 13, 22, 3, 17
2014/2/4, , , 26, 27, 3, 8
2014/2/19, , , 50, 28, 4, 7
2014/3/11, , , 30, 25, 4, 6
