date, pm25, pm10, o3, no2, so2, co
2020/4/1, , , 42, 16, , 2
2020/4/5, , , 36, 8, , 
2020/4/20, , , 33, 7, , 
2020/5/2, , , 48, 8, , 1
2020/5/16, , , 41, 8, , 1
2020/5/23, , , 37, 8, , 1
2020/6/13, , , 41, , , 1
2020/6/17, , , 60, , , 3
2020/6/25, , , 28, , , 3
2019/10/24, , , 32, 16, , 6
2019/10/25, , , 31, 16, , 6
2019/10/26, , , 48, 19, , 6
2019/10/27, , , 40, 15, , 10
2019/10/28, , , 16, 12, , 6
2019/10/29, , , 42, 17, , 3
2019/10/30, , , 36, 15, , 4
2019/10/31, , , 34, 13, , 4
2019/11/1, , , 35, 17, , 4
2019/11/2, , , 20, 24, , 6
2019/11/3, , , 17, 29, , 8
2019/11/4, , , 13, , , 8
2019/11/6, , , 39, 29, , 5
2019/11/7, , , 37, 23, , 4
2019/11/8, , , 37, 23, , 4
2019/11/9, , , 18, 17, , 3
2019/11/10, , , 33, 18, , 3
2019/11/11, , , 46, 19, , 4
2019/11/12, , , 39, 28, , 5
2019/11/13, , , 34, 33, , 5
2019/11/14, , , 10, 30, , 5
2019/11/15, , , 27, 22, , 4
2019/11/16, , , 4, 31, , 3
2019/11/17, , , 29, 28, , 4
2019/11/18, , , 26, 17, , 3
2019/11/19, , , 34, 13, , 3
2019/11/21, , , 24, 18, , 4
2019/11/22, , , 6, 23, , 3
2019/11/27, , , 26, 17, , 4
2019/11/28, , , 24, 21, , 4
2019/11/29, , , 39, 27, , 6
2019/11/30, , , 53, 28, , 5
2019/12/1, , , 6, 31, , 3
2019/12/2, , , 39, 15, , 4
2019/12/3, , , 42, 34, , 5
2019/1/1, , , 2, 36, 1, 20
2019/1/6, , , 25, 5, 2, 
2019/1/19, , , 43, 42, 2, 11
2019/2/25, , , 26, , 2, 2
2018/11/7, , , 37, 22, 4, 7
2018/1/10, , , 60, 8, 3, 37
2017/4/2, , , 27, 6, 2, 4
2017/4/3, , , 33, 6, 2, 4
2017/4/4, , , 36, 22, 2, 9
2017/4/5, , , 38, 27, 2, 17
2017/1/4, , , 58, 35, 3, 
2017/1/5, , , 68, 32, 2, 
2017/1/6, , , 31, 36, 2, 
2017/1/7, , , 30, 32, 2, 
2017/1/8, , , 52, 19, 2, 
2017/1/9, , , 36, 30, 2, 
2017/1/10, , , 35, 48, 3, 
2017/1/11, , , 43, 49, 2, 
2017/1/12, , , 69, 51, 3, 
2017/1/13, , , 54, 48, 3, 
2017/1/14, , , 15, , , 
2017/1/16, , , 26, 28, 3, 
2017/1/17, , , 26, 20, 2, 
2017/1/18, , , 16, 16, 3, 
2017/1/19, , , 13, 14, 2, 
2017/1/20, , , 24, 14, 2, 
2017/1/21, , , 23, 18, 2, 
2017/1/22, , , 31, 31, 2, 
2017/1/23, , , 35, 35, 2, 
2017/1/24, , , 38, 22, 2, 
2017/1/25, , , 37, 22, 3, 
2017/1/26, , , 30, 35, 2, 
2017/1/27, , , 53, 32, 2, 
2017/1/28, , , 34, 22, 2, 
2017/1/29, , , 37, 14, 2, 
2017/1/30, , , 38, 20, 3, 
2017/1/31, , , 39, 27, 3, 
2017/2/1, , , 26, 32, 3, 
2017/2/2, , , , 27, 2, 
2017/2/3, , , 29, 31, 2, 
2017/2/4, , , 39, 22, 2, 
2017/2/5, , , 45, 16, 2, 
2017/2/6, , , 43, 17, 2, 
2017/2/7, , , 39, 31, 2, 
2017/2/8, , , 43, 46, 3, 
2017/2/9, , , 77, 37, 2, 
2017/2/10, , , 42, 29, 3, 
2017/2/11, , , 53, 35, 2, 14
2017/2/12, , , 13, 21, 3, 13
2017/2/19, , , 24, 7, 2, 7
2017/2/20, , , 22, , 3, 8
2017/2/21, , , 32, , 3, 9
2017/2/22, , , 44, 21, 2, 9
2017/2/23, , , 54, 17, 3, 8
2017/2/24, , , 36, 21, 2, 11
2017/2/25, , , 58, 24, 2, 16
2017/2/26, , , 49, 13, 3, 13
2017/2/27, , , 45, 20, 2, 16
2017/2/28, , , 44, 18, 2, 15
2017/3/1, , , 45, 16, 2, 16
2017/3/2, , , 20, 22, 2, 16
2017/3/3, , , 54, 15, 2, 14
2017/3/4, , , 42, 11, 2, 13
2017/3/5, , , 58, 8, 2, 12
2017/3/6, , , 38, 11, 2, 13
2017/3/7, , , 40, 19, 2, 16
2017/3/8, , , 57, 17, 3, 14
2017/3/9, , , 43, 18, 3, 13
2017/3/10, , , 52, 16, 2, 9
2017/3/11, , , 57, 17, 2, 9
2017/3/12, , , 40, 23, 2, 10
2017/3/13, , , 38, 24, 2, 11
2017/3/14, , , 40, 20, 3, 9
2017/3/15, , , 44, 25, 2, 10
2017/3/16, , , 52, 22, 2, 9
2017/3/17, , , 56, 22, 2, 9
2017/3/18, , , 63, 16, 3, 8
2017/3/19, , , 56, 11, 2, 7
2017/3/20, , , 48, 14, 3, 8
2017/3/21, , , 53, 16, 2, 8
2017/3/22, , , 55, 25, 3, 8
2017/3/23, , , 64, 24, 3, 8
2017/3/24, , , 62, 19, 2, 8
2017/3/25, , , 43, 18, 2, 8
2017/3/26, , , 54, 11, 2, 7
2017/3/27, , , 41, 25, 2, 8
2017/3/28, , , 60, 29, 2, 9
2017/3/29, , , 46, , , 
2017/3/31, , , 43, 27, 3, 8
2017/4/1, , , 41, 15, 3, 6
2016/10/28, , , 32, 17, 2, 11
2016/12/31, , , 34, 11, 2, 
2017/1/1, , , 23, 9, 2, 
2015/4/15, , , 33, 13, 2, 3
2015/5/17, , , 38, 8, 2, 3
2014/1/1, , , 1, 18, 3, 391
2014/1/8, , , 11, 23, 4, 250
2014/2/4, , , 33, 17, 2, 314
2014/3/9, , , 24, 3, , 122
2014/3/29, , , 41, 10, , 
2014/3/30, , , 21, 13, , 
2017/1/3, , , , 49, 2, 
2017/1/15, , , , 13, 2, 
2017/2/13, , , , 23, 2, 14
2017/2/14, , , , 16, 2, 13
2017/2/15, , , , 9, 2, 13
2017/2/16, , , , 22, 2, 11
2017/2/17, , , , 12, 2, 10
2017/2/18, , , , 13, 2, 9
2017/3/30, , , , 17, 3, 6
2014/3/11, , , , 15, 3, 297
